,xyz_vaccine,seasonal_vaccine
3302,1.4127128305419855e-14,5.1197187118689374e-14
3303,3.6882277731570873e-19,5.397455041655039e-19
3304,1.5679530568789826e-16,1.5087931637040088e-16
3305,5.168572146925746e-16,1.156969681701129e-16
3306,6.961046579992377e-17,7.4911854834546e-17
3307,5.546696906379814e-14,5.247962465249773e-14
3308,3.581854261598235e-21,5.843664987929091e-21
3309,3.192683058902883e-17,8.145958465847246e-17
3310,9.880353476084002e-19,3.90700030061332e-18
3311,1.4843442557757205e-16,4.564515848697207e-16
3312,1.5933147930567697e-15,1.1185475299451255e-15
3313,9.804740236103196e-15,2.6697274981575255e-14
3314,2.348462054323983e-19,4.606030261573284e-19
3315,1.6701383653024247e-13,2.2274630781595397e-13
3316,1.4357231869447453e-15,3.409199192960708e-16
3317,8.264190305610966e-21,6.011436423512483e-20
3318,9.384172549123028e-17,2.4027852782339047e-16
3319,5.921439711578156e-14,6.327772225882451e-14
3320,1.2678002677311577e-19,3.4791751338812124e-19
3321,3.676401870334899e-16,1.6111042352069507e-15
3322,1.1194015839908777e-12,3.7510697653899944e-13
3323,1.1685178831540037e-17,2.6101693921889696e-17
3324,4.0514696736484263e-16,1.3187528540155267e-15
3325,2.0306054952718466e-22,2.125178520268709e-23
3326,6.9906069139077834e-15,6.1210508971211004e-15
3327,1.707445752454366e-16,7.675494547438604e-16
3328,1.2495192338203857e-15,4.063883457175324e-15
3329,1.1473532316275228e-15,2.816480904787309e-15
3330,9.251995302550516e-17,9.940571054957687e-17
3331,3.7078200803976307e-19,2.109272090944732e-18
3332,1.1892367402222695e-17,6.348689535181746e-17
3333,9.195788932856652e-15,9.175439778280541e-15
3334,9.680839099107459e-14,2.051110222911128e-13
3335,1.013449922877244e-14,3.384716611999517e-14
3336,3.367578352174731e-17,1.3384298606197648e-16
3337,4.342699112095837e-20,3.226303535953079e-19
3338,9.033650650946774e-20,6.794406346793191e-20
3339,8.758789529682742e-19,1.0211682470415841e-18
3340,3.268724105715938e-17,1.0438072268519803e-16
3341,7.815938956915172e-13,2.227765520714342e-12
3342,4.657001990584223e-14,2.906913299923587e-14
3343,1.4033064479647381e-14,2.958951195097882e-14
3344,6.411043797695342e-15,9.399854710818774e-15
3345,1.3862735101273078e-22,5.715078555777909e-22
3346,1.3670387155452954e-17,4.114845324635403e-17
3347,3.0590959307690575e-18,3.628928547567986e-18
3348,1.4140830653261594e-17,1.8461969721815186e-17
3349,1.6803914267171319e-15,8.042691461460938e-16
3350,4.421991641496976e-16,1.0266098637579322e-15
3351,2.904813472453431e-15,7.958714454547988e-15
3352,4.18177538620112e-14,2.347758456365358e-14
3353,5.060215229426265e-16,1.8145568123226136e-16
3354,2.9618317989414133e-15,2.6468403144931286e-15
3355,5.828928950211409e-19,1.4674883534946138e-18
3356,1.3558607795461615e-14,4.424180393497193e-14
3357,7.365787782997608e-16,1.0137668599593361e-16
3358,4.7374756331284605e-15,2.709198524522256e-15
3359,5.996899410532889e-15,1.8329417072282176e-14
3360,4.874834064183672e-19,5.665169812657241e-19
3361,9.301412329970819e-12,5.9451752210772886e-12
3362,1.4902693092185165e-13,3.635764144921159e-13
3363,1.65705935942587e-17,1.1925013412616084e-16
3364,2.8157998531335645e-14,9.281230529511542e-14
3365,2.0361080184946224e-13,6.74878412553514e-14
3366,5.60624834595823e-13,2.1673483379340039e-13
3367,4.926710251811011e-19,2.498843127711999e-18
3368,1.1003604045551115e-14,3.28678785181332e-14
3369,3.006275151397618e-17,2.674067579887683e-16
3370,1.5490079876963678e-14,1.8198488321875225e-13
3371,3.4015103469727017e-17,7.499926770594786e-17
3372,7.099209175702888e-14,1.7351635387139827e-13
3373,1.8858882717746517e-15,7.772194645055592e-15
3374,7.99226811172002e-20,3.2236956680918317e-19
3375,1.4708245289372936e-21,7.749838353811374e-22
3376,2.615367029409409e-16,9.151385877647245e-16
3377,9.919499346843214e-17,2.6064848959874884e-16
3378,3.8673902790947346e-16,1.8339777328672884e-15
3379,3.7550298280698797e-14,1.7613071820694832e-13
3380,3.225951068674021e-21,6.2187585767852216e-21
3381,2.5656446682883634e-14,1.7667649487827967e-14
3382,6.946705294318723e-13,7.531972575489024e-13
3383,3.608613548714693e-14,4.899471562135389e-14
3384,2.178090116645035e-19,5.905923359538171e-20
3385,1.6338741628350425e-16,3.98213820068415e-16
3386,3.878502881893492e-18,7.242348867011046e-19
3387,3.340387245258835e-13,2.300327896738398e-13
3388,7.092905217931947e-13,8.279754531355574e-13
3389,2.0335576183799736e-16,2.2052033463758559e-16
3390,1.6417857533729927e-15,4.7586384072663515e-15
3391,5.62046195983737e-15,3.135127745061039e-14
3392,1.0694617462704653e-15,1.0306875745989928e-15
3393,4.880761613900322e-15,1.5078774906169445e-14
3394,5.1374580527538085e-15,7.066474065648894e-15
3395,2.1534821915302706e-14,6.938282599538237e-14
3396,9.760904124296057e-17,6.606911140343361e-17
3397,6.7500553839005416e-15,4.968100803130237e-14
3398,2.8267327965303124e-15,1.2952126727798371e-14
3399,8.091703122914293e-15,1.9189543610219682e-14
3400,7.249655507341493e-19,3.5989832781689655e-19
3401,1.1467573460830174e-19,1.5998009891780307e-19
3402,3.8195680581467626e-16,1.0540341183866632e-15
3403,2.805075733760933e-17,2.2648316272676368e-17
3404,3.9195078762952214e-17,1.7515271209061292e-16
3405,1.5785558259263857e-16,8.815898655264238e-17
3406,2.315396936067424e-15,3.725447765604199e-15
3407,3.1902396680502747e-15,2.5880517557935743e-15
3408,5.40760361347832e-20,2.960926695776363e-19
3409,5.577437845922669e-16,1.6280349357474187e-15
3410,1.492732392252349e-27,1.152340046592345e-27
3411,1.1204191945826276e-14,1.7142865152689713e-14
3412,3.2043665825294905e-19,5.589061435558757e-19
3413,5.378548861913168e-18,1.2791951204674661e-17
3414,2.0455001839757865e-23,7.493925423110313e-24
3415,1.0694171636505738e-16,5.196184504278353e-16
3416,1.810726613378613e-15,1.9526108031578747e-15
3417,4.604791862940686e-15,1.1290131981486305e-14
3418,4.381744416662678e-16,1.927750036135021e-15
3419,3.836372799168971e-13,3.0669157113374265e-13
3420,2.806346614430978e-18,1.7082621415035277e-18
3421,1.0985483559940136e-15,1.3796722042544081e-15
3422,4.210204238105761e-22,2.2341087054593408e-21
3423,6.08295219280221e-16,1.9926161875814443e-16
3424,2.4092838032724667e-17,2.5592522509389598e-17
3425,5.3251820648085936e-17,8.486007225404765e-17
3426,4.4610813643627415e-12,3.909561577066269e-12
3427,5.661750276569492e-15,3.4666057374569263e-15
3428,1.174751234506857e-20,9.251363008096069e-20
3429,1.5531094199005562e-13,8.935852010486511e-14
3430,7.730709594863377e-13,6.795328028490079e-13
3431,9.786219083656464e-15,2.60592812644015e-14
3432,6.604769274206658e-16,1.276087722534905e-15
3433,8.900959028500106e-16,1.0144576197917835e-16
3434,1.6015447105505032e-16,9.141012495446809e-16
3435,4.159781116438721e-15,3.096179522367868e-15
3436,3.9347402921587717e-16,3.279831500374567e-15
3437,4.2783207362709407e-17,8.98941939604015e-17
3438,3.926156437130668e-16,3.168021866715002e-15
3439,1.1226624249593273e-18,2.6039525226362326e-18
3440,2.8997607483036354e-15,1.1263002671658256e-14
3441,2.6198986305936292e-18,2.109936074571412e-17
3442,2.960024433965709e-16,3.858767427445324e-16
3443,4.4532643310268214e-21,4.433044992287879e-21
3444,9.056208331664275e-15,1.288881492922162e-14
3445,1.9712888124592653e-16,1.1286748727143745e-15
3446,1.8762780063104487e-13,1.4826667891985242e-13
3447,9.828853391307867e-17,2.857086153631265e-16
3448,9.940693509318795e-16,5.227098245766934e-15
3449,9.04934106961343e-17,3.679552435234639e-16
3450,8.898001426146193e-18,1.705787194843817e-18
3451,6.90669372230795e-14,3.2172590369251486e-13
3452,1.645668979674418e-17,4.3095092531218094e-17
3453,1.6234975151582482e-15,1.8654285163196332e-15
3454,1.000240346944133e-18,8.175978330965319e-19
3455,2.5647949499824574e-18,4.357121605029999e-19
3456,4.622863741127558e-17,2.283187531649649e-16
3457,1.5540335812625262e-16,9.490344726088622e-16
3458,2.974266221752564e-14,3.5465108886406143e-15
3459,2.1478901125390206e-12,1.2257967369877904e-12
3460,2.3737494122293242e-14,1.752639477615907e-13
3461,7.056040773600855e-15,4.794981875886603e-15
3462,4.3785976757749376e-12,1.7568543394454107e-12
3463,8.248991763246449e-13,1.3695535690288936e-12
3464,6.060956557021942e-14,1.6525404805141424e-14
3465,2.0930484701286128e-12,1.636518272370543e-12
3466,1.9545019636661367e-14,2.944164014667595e-14
3467,1.4433209438982844e-13,1.4167777936089193e-13
3468,1.5108435726729491e-15,5.9520539219046205e-15
3469,4.487298595734575e-13,4.562694299692295e-13
3470,2.4365096620541418e-17,3.499989029472495e-17
3471,6.586534089224934e-15,1.2844141385197552e-14
3472,1.3158461666851393e-14,2.581876694245839e-14
3473,1.6076422704609678e-16,3.611814880697701e-16
3474,1.9734682887099988e-13,1.9014927531630784e-13
3475,2.5033982144054733e-18,2.1973955061586093e-17
3476,2.7388694283439543e-16,1.2137397931579963e-15
3477,2.222339432438442e-22,8.315256499528385e-22
3478,1.9415291775545254e-18,1.1220939727150267e-17
3479,2.7556846151195887e-15,6.434267836001225e-15
3480,8.32540712020303e-15,3.245123114782666e-14
3481,1.855904208147847e-18,2.7999954370621633e-18
3482,1.448383197162163e-17,2.4076661051250083e-17
3483,3.64362584647102e-13,4.967836728022712e-13
3484,8.183394447311982e-16,4.78158525894969e-16
3485,4.0677006566948553e-16,1.1784004571054819e-15
3486,1.2339238076824705e-21,4.125368506096115e-21
3487,2.1590888455697364e-18,5.195870584390741e-18
3488,6.602715613144881e-20,2.463631927519551e-19
3489,9.251353877780792e-15,1.2783651040012339e-14
3490,1.7892958460805853e-15,5.96985245346558e-15
3491,5.9845293458186216e-18,3.764939708918943e-18
3492,2.9232066410317835e-17,1.386426448356862e-16
3493,3.4349684201138985e-16,1.7592539430921265e-15
3494,9.47970960946532e-13,8.298132320656044e-13
3495,4.481648075979478e-20,2.4745066328961137e-19
3496,7.52140279402176e-15,8.37076130284954e-15
3497,2.9109365728179386e-18,7.286724684064036e-18
3498,1.1038525831947812e-13,6.406719205208521e-13
3499,2.7854816084963264e-15,9.26063920353943e-15
3500,1.2339162725124967e-18,5.726579257181178e-19
3501,9.73351695577963e-18,3.350779675560814e-17
3502,7.712545661092666e-16,2.1872572530129876e-15
3503,2.886838905129244e-19,3.538302710127568e-19
3504,1.4918562864735455e-15,8.230470460004563e-15
3505,6.199347472603297e-16,1.793107561172124e-15
3506,3.0963926204786774e-17,1.0882650865293029e-16
3507,5.3568663475760815e-18,1.3146526842637678e-17
3508,2.989897556143276e-13,8.324368271455307e-13
3509,7.70466413767371e-16,7.60284736797091e-16
3510,7.260061171484787e-21,1.5519988685263415e-20
3511,9.410189475016776e-16,2.3766118291224915e-15
3512,2.4030148081462945e-13,3.401617125378764e-13
3513,1.1794231348244092e-15,9.554679104128946e-16
3514,3.633794831534502e-14,4.1157700756744045e-14
3515,4.4103800138574973e-14,1.4298770601227102e-13
3516,1.4213034673004223e-14,4.870903523365208e-15
3517,2.425298188501901e-16,2.4106899353727685e-15
3518,1.0016892342338276e-21,3.0823969066914403e-21
3519,3.4457657330335105e-15,3.957797399695028e-15
3520,1.0820347680973563e-18,8.167007465662495e-18
3521,5.143177840024783e-15,7.010008486678283e-15
3522,1.0154676917577077e-13,1.9564075406498648e-13
3523,6.750157549165057e-19,3.658861049319555e-19
3524,3.7249226040813864e-17,1.2763131163290995e-16
3525,5.979843694708465e-15,1.3133483217518087e-14
3526,1.487681397082026e-14,7.783288278881519e-15
3527,4.1273128137327897e-13,2.1805759625653859e-13
3528,1.0841514072936197e-20,2.6094414515848535e-20
3529,1.9808968944007217e-13,2.8983953395005574e-13
3530,2.8365393824672628e-14,5.927052738098807e-14
3531,2.908259011210166e-15,3.277685144800755e-15
3532,9.016970084740037e-19,2.627582536794116e-18
3533,1.4437317274636382e-17,5.229241427092568e-17
3534,1.8757014244901024e-14,6.443660781931532e-14
3535,9.508196067972563e-16,2.572339387594535e-16
3536,1.3473416802906301e-16,3.5980805641395224e-16
3537,1.2568912767925658e-14,4.842786476345374e-14
3538,1.992737385888863e-18,1.4947514702171853e-18
3539,3.7353610355691654e-20,1.2079116806639567e-19
3540,5.900223444625071e-17,9.734431410667423e-17
3541,9.301834435554474e-16,2.1311611257726292e-15
3542,1.2966235126462932e-13,4.4676836002443077e-13
3543,4.950779943763128e-16,1.1898835878510457e-15
3544,8.206775895656993e-18,8.870338848444244e-17
3545,6.95260399275616e-14,1.3103204892154926e-13
3546,2.7018704967229105e-16,1.2712636213556088e-16
3547,4.324862148793065e-16,2.1450497883678303e-15
3548,3.325059811692801e-17,1.113216563887099e-17
3549,1.6910639737861682e-13,3.1113917732670927e-13
3550,6.711976223656376e-15,3.0016077394026433e-15
3551,1.2559667196055045e-13,2.391550715371081e-13
3552,2.9533370987740766e-20,4.602908207194995e-20
3553,3.270122891812688e-14,1.4467197153361562e-14
3554,3.3382080300737307e-16,8.485127873189674e-16
3555,4.135808621277153e-18,1.1775678954238809e-18
3556,3.2708597401978247e-15,2.3120269869944667e-15
3557,3.546171441125006e-17,1.086768397618206e-16
3558,7.23723290680579e-16,5.713695217794114e-16
3559,4.819872529657378e-16,9.98327115639497e-16
3560,5.3181408063152594e-14,5.2789127924101604e-14
3561,5.509613134329457e-23,5.306250622360531e-23
3562,7.975196208195511e-17,3.201102461326861e-17
3563,1.6379805316739806e-13,3.968922080293848e-14
3564,4.355190764349564e-16,1.5248191490513326e-15
3565,2.609268061606209e-15,1.0535888823044896e-14
3566,3.092560203488525e-15,1.5538549363558114e-15
3567,8.16601812724912e-15,2.889392948199023e-15
3568,1.0080509960730351e-15,1.3601900843334223e-15
3569,1.0469389770644325e-16,1.4549320651006334e-16
3570,8.632525624291212e-16,4.077277790773642e-15
3571,1.6897683041950939e-18,5.273314967171156e-18
3572,2.0466423115474854e-19,8.743287830462986e-19
3573,1.539460488466553e-17,1.4804397806324327e-17
3574,3.20480011361378e-14,8.345105735218852e-14
3575,5.01487125356201e-15,2.3414545180398132e-14
3576,5.744001007340407e-14,2.6509840291298013e-13
3577,1.37705571492074e-23,3.253206851865667e-23
3578,2.697332806630145e-16,1.99340858445527e-16
3579,1.2649197838223815e-17,8.079910697868497e-17
3580,2.5196754458638445e-17,8.671089085427771e-17
3581,9.459656241497191e-17,3.4094929331610306e-16
3582,1.8357543656423165e-17,1.5474125737140573e-16
3583,1.0979250513065625e-18,2.1965729150753992e-18
3584,1.6915104407137238e-14,1.3740565738259333e-14
3585,1.3217545155640287e-21,4.975753404263744e-21
3586,1.1366808921625052e-16,3.401751630865711e-16
3587,5.675038818475435e-16,2.2384490885936244e-15
3588,2.974893074907144e-14,5.824133845284171e-15
3589,5.740954698326744e-15,9.160198319679997e-15
3590,1.1274138155696185e-12,9.82486673157023e-13
3591,2.0075292971610535e-16,4.80824031709812e-16
3592,1.5475425370930176e-19,1.1582941241883511e-18
3593,4.5985157554710735e-25,8.383819646512984e-26
3594,1.3196450176348104e-15,2.271358226482758e-15
3595,9.84049176380456e-14,1.6184722730478456e-13
3596,2.0943968764396112e-15,7.627118386053513e-15
3597,9.994343349295916e-15,5.598697537979793e-14
3598,2.2491610137779577e-15,4.445210701020563e-15
3599,5.025606107636338e-19,6.935825634985348e-18
3600,1.2569374227001097e-14,2.7904071443274677e-15
3601,1.590422764398456e-13,2.860199648105532e-13
3602,2.837605934528146e-13,4.084067928087225e-13
3603,4.15271787384512e-16,1.101926681574115e-15
3604,2.2911534663683726e-18,1.2758460499610357e-17
3605,3.096917716117341e-15,1.397335276614605e-14
3606,1.2222625954353872e-13,4.831686534935985e-14
3607,9.642448011051903e-13,2.0591476332459355e-13
3608,2.3700337054218387e-20,1.0490333081612692e-19
3609,2.241219702896087e-12,3.986135640489437e-12
3610,3.4673099582913836e-15,5.9309024433668975e-15
3611,2.518757835270762e-18,2.749963760612384e-18
3612,1.7059218311138848e-18,1.5969003712294434e-17
3613,2.190756744549968e-14,6.07333628276891e-14
3614,3.840605343315282e-16,1.0771390359436553e-15
3615,7.865820050056702e-15,2.1345587507334492e-14
3616,8.791238672118556e-15,1.3769648489077187e-14
3617,3.154359629592735e-15,4.827126338276563e-15
3618,2.094171794196621e-13,3.1356044280959377e-13
3619,5.396890540269603e-13,5.010497494963264e-13
3620,1.4746971422571306e-13,6.130791668016763e-13
3621,1.0909582485122462e-17,4.7405025011959457e-17
3622,4.2779112097139153e-16,9.094272940822656e-16
3623,9.198093288308754e-18,5.764812139270938e-17
3624,5.582427957134395e-17,1.9007830044890136e-16
3625,1.3605341402556232e-15,9.112679279220287e-15
3626,6.427232466199357e-18,3.1163876398482305e-17
3627,6.743016640805775e-15,3.607716272175662e-14
3628,1.1485028508149118e-14,7.79337582201578e-14
3629,1.3234228559851074e-15,3.228189104630689e-15
3630,6.827507339816424e-17,4.016516549180797e-16
3631,4.899865822128502e-15,1.8347139544206862e-14
3632,1.3732342281152394e-19,8.413171917017306e-20
3633,1.41556059875044e-14,5.030936546402734e-14
3634,2.2154692725284622e-17,1.0186756233935487e-16
3635,2.1933085629395867e-14,1.1892460146928907e-13
3636,1.1409368256113337e-13,1.1329031723810473e-13
3637,2.286138239998884e-20,9.300093406511575e-21
3638,5.224564079244777e-17,1.74154095474922e-16
3639,9.141351852293244e-19,1.1156029553396259e-18
3640,1.101570685359927e-12,7.951857195739956e-13
3641,3.7316432854209565e-16,7.370936398201938e-16
3642,1.0827576728501377e-13,2.565549395173901e-13
3643,1.6002502230099397e-14,6.055218151770385e-15
3644,1.4519366711893215e-14,3.229531429570569e-14
3645,2.627301560234913e-14,7.094762910900774e-14
3646,2.1790167845842895e-15,9.677150089582855e-16
3647,7.303663515518776e-15,9.205833633467959e-15
3648,2.4494369756983106e-14,5.1312100633872215e-14
3649,2.0325883347310056e-16,4.274876763796581e-17
3650,7.318872287840033e-19,1.3934611795045247e-18
3651,1.2913754519661415e-16,8.573751807435422e-17
3652,1.481971022155816e-14,2.151480153555936e-14
3653,1.3467568422758549e-12,5.721836643012349e-13
3654,3.200351606617234e-13,8.92192779209151e-14
3655,5.776123278733763e-18,3.607924219295119e-18
3656,7.318632076863363e-13,3.478413619282519e-13
3657,3.851861756165249e-14,1.4322622875016076e-13
3658,9.019494833125112e-14,2.9024409418125203e-13
3659,6.75409484802487e-19,7.5621025579641615e-19
3660,9.9122550756893e-16,4.9846483583524196e-15
3661,4.9975506734777485e-14,3.20888566544365e-14
3662,1.0507514828952996e-18,8.885696235067955e-19
3663,1.4176198900987484e-18,6.4912059129052855e-18
3664,2.1683344423353302e-14,6.153879133238527e-14
3665,6.198210140828427e-19,8.606015735906338e-19
3666,2.5875256286826845e-14,8.96660138986586e-14
3667,4.147185162032104e-18,2.2471868538582773e-17
3668,1.3050997415332097e-16,3.9389906571675263e-16
3669,3.604359733927291e-16,7.415488891631166e-16
3670,6.999999791534924e-18,3.2344989767001144e-17
3671,1.2711034383472751e-15,4.920527688663111e-15
3672,6.2337933856836235e-21,3.0614013214055636e-20
3673,2.4561172183876605e-15,6.109760244336691e-15
3674,1.5994204089219342e-15,2.7864227911735603e-15
3675,7.070320510969673e-15,9.831378724039386e-15
3676,2.9261810845535625e-17,7.366366928945159e-17
3677,8.537568506259923e-18,3.2133501801070454e-17
3678,1.9535093497873481e-16,3.7546508286633257e-16
3679,1.0174805165769547e-15,5.6639978850662116e-15
3680,2.62658502856901e-16,6.476930000866416e-17
3681,9.224325843123177e-17,1.3061243815295797e-16
3682,8.41702096820895e-19,2.215794163955892e-18
3683,2.892070406167595e-21,1.0653617381553011e-20
3684,2.7162024332564564e-17,6.033391274706357e-17
3685,7.103914983051635e-19,2.6830253934586547e-19
3686,2.0288344756599094e-18,1.0404037811057402e-17
3687,8.828844874582999e-17,1.1544597687815487e-16
3688,1.8435115017511994e-16,2.7369056355679713e-16
3689,7.062326706360199e-17,2.5137432591164936e-17
3690,9.495717222235581e-16,4.939431936231954e-15
3691,3.585743460081717e-15,2.4776661416654248e-15
3692,1.5822686276043245e-16,1.1541175949056027e-15
3693,2.5753627280686655e-21,9.14596731139876e-21
3694,5.338317762292223e-22,2.4192537653914676e-21
3695,3.594981093380808e-15,7.18013344977713e-15
3696,7.311762352220106e-16,2.130773597223377e-15
3697,1.905486814750836e-18,1.2148616500634417e-17
3698,4.2428155553143515e-19,1.2360420750178251e-18
3699,2.6276198180901314e-14,7.101494337847308e-14
3700,1.530121051275133e-17,6.747253220490388e-17
3701,2.7934489719258385e-21,4.6072908079547514e-20
3702,1.262997283585736e-13,4.184330473553223e-13
3703,8.114474220103236e-16,2.7458385127327013e-15
3704,8.03455511012444e-16,1.8683005507223058e-15
3705,4.011337385479862e-15,1.1209154460544867e-14
3706,5.710104375301718e-13,8.503991561080199e-13
3707,2.1510531473454854e-15,2.7103846503127017e-15
3708,3.6045949568582105e-14,3.557117363908108e-14
3709,3.317390626788792e-14,7.811895535253626e-14
3710,1.7343160132972852e-16,5.748232004496789e-16
3711,1.3008427982272556e-13,1.227161843963475e-13
3712,1.3302742102371694e-17,5.436173447654666e-17
3713,5.55449448741411e-15,4.59129085504958e-15
3714,7.452007755503214e-14,3.7828308579630586e-14
3715,1.24366478248806e-13,2.7217336236784837e-13
3716,7.081064961445037e-15,5.527937905381211e-14
3717,1.3217674949742554e-14,2.487570213123652e-14
3718,1.9703466691485473e-15,5.198532205269505e-16
3719,2.7704245882137778e-12,1.0232913268866721e-11
3720,1.2006175172438614e-16,5.40367288259984e-16
3721,1.6166518165955863e-12,6.070236698135082e-13
3722,3.7148780343379605e-16,1.5269341877134523e-15
3723,4.614551893447774e-13,5.625828508186189e-13
3724,1.0203769675561933e-14,2.2173748534960124e-14
3725,6.762144437216478e-18,2.215624238128175e-18
3726,1.01820576115503e-12,8.400830169166624e-13
3727,2.9862805746860855e-16,1.6605920485406131e-15
3728,8.62003121005462e-19,1.0059787291624865e-18
3729,2.4282199072778447e-13,1.0488235923135916e-13
3730,6.360824097885914e-15,9.303683702198451e-15
3731,5.726380016097672e-16,2.4353760840417797e-16
3732,2.62275773857901e-13,1.2971282180935074e-13
3733,1.6823224778359848e-19,2.1921274622698758e-18
3734,1.1599858834971614e-16,2.0533420780256344e-16
3735,1.0781349663403492e-14,3.287503437590895e-14
3736,8.183249708345277e-16,3.17130053280488e-15
3737,1.2479145107956596e-13,4.0360532799105744e-13
3738,4.123122672944148e-15,9.854289111239157e-15
3739,2.5852184312734266e-14,5.222740546759615e-14
3740,1.41648639857669e-13,4.0238810201730307e-14
3741,1.7822564960060526e-15,3.4735074920340557e-15
3742,8.576897806138618e-17,9.16855505481114e-17
3743,4.213779080770642e-17,6.590168625028612e-17
3744,3.775682944111254e-20,2.359579123943515e-19
3745,1.0726429043033896e-15,1.015801572052177e-15
3746,1.4045074998071776e-15,1.0666930597150873e-15
3747,1.638856805763577e-14,1.0107512575500502e-14
3748,3.4287563762753187e-15,1.532027947943504e-14
3749,1.0565331782135258e-13,2.467632714498331e-13
3750,2.245865424298796e-14,4.297122297096515e-14
3751,9.964187629093292e-16,5.083738073011188e-15
3752,1.652812556187197e-16,9.554007417907929e-17
3753,1.0914047461971679e-14,9.170805831828927e-15
3754,5.795084708373708e-19,3.7215199782528706e-18
3755,2.607958796081914e-22,3.1089573215898555e-22
3756,1.2439341076104193e-13,2.831713022659196e-13
3757,1.5625115653912166e-14,1.971600828867647e-14
3758,9.938382091510337e-14,1.4103101506452736e-13
3759,6.264253764401346e-14,1.5805963582978293e-13
3760,4.947992712481444e-18,9.957977962805816e-18
3761,2.605944783552306e-13,1.013887454584736e-13
3762,1.8227344556924067e-19,1.2800236902977074e-18
3763,1.1717521755683328e-25,9.218711196061124e-26
3764,2.562812087748648e-14,1.3938119848316971e-14
3765,7.911953031524881e-17,2.045006112920877e-16
3766,1.2967859930089462e-14,4.6399831969530237e-14
3767,8.176051907373344e-17,6.024330763190304e-17
3768,2.2921839543306774e-19,3.1735156360006364e-19
3769,9.43723680422525e-13,5.365018778087768e-13
3770,4.0509383506512625e-13,3.9985045012836846e-13
3771,1.7678086197741136e-16,1.6420652802247506e-15
3772,3.4016547896548203e-16,7.780050826697438e-16
3773,3.7628751506221845e-16,1.0250307152885307e-15
3774,9.797466394823707e-14,1.2074960350207288e-13
3775,6.56036466004057e-16,2.6291622172497488e-15
3776,7.450378957802262e-14,3.486700570044977e-13
3777,1.742341615398001e-16,5.757163239013049e-16
3778,6.495789402480142e-17,2.655368274088624e-16
3779,8.046685734314452e-14,1.94133469071664e-13
3780,5.827407968584024e-21,7.654838092323498e-21
3781,2.69468447111071e-21,5.438567944804648e-21
3782,4.478119349800917e-16,6.046875454557918e-16
3783,2.0320256945608862e-13,3.2217111315895095e-13
3784,2.6570375016737276e-19,7.054348582856535e-19
3785,2.9480125910548796e-20,8.624837027242217e-20
3786,3.550673762803705e-15,8.758396140985046e-15
3787,1.597835188802337e-20,2.2173697635841978e-20
3788,2.191456204695381e-17,1.473796250633859e-17
3789,8.395004452158154e-24,1.4591663910939377e-23
3790,6.015979805423106e-14,3.2462182022143205e-14
3791,3.940434971898173e-16,4.059185495759612e-16
3792,6.079326561040468e-14,1.626684736046125e-13
3793,1.5257771637599166e-13,2.9830476158257655e-13
3794,3.8741549038583023e-19,9.096684165300774e-19
3795,1.2175757815015984e-18,8.813678311008044e-19
3796,1.500267554059702e-14,6.515602582926e-14
3797,3.484765129340316e-20,7.76692393998162e-20
3798,2.1493887057183047e-21,8.427261374254614e-21
3799,1.2745134181070867e-13,1.2322232874885085e-13
3800,2.7537694555997976e-15,8.677092541191589e-15
3801,9.599966380469256e-16,7.057495794687743e-16
3802,2.950399713549986e-17,5.920374169964609e-17
3803,1.5222390096398771e-15,2.3749921933586687e-15
3804,1.0789640635233988e-17,1.761335157647176e-17
3805,5.820335357437434e-21,4.453779633734873e-20
3806,9.770330976822268e-17,2.56051591060292e-16
3807,2.069112800765012e-15,6.339353541865689e-15
3808,3.767772966773173e-18,2.46800585577858e-17
3809,3.3934098899312973e-18,1.3362658153345395e-17
3810,2.212180163998483e-21,6.6473470855300725e-22
3811,8.619402027057034e-21,7.295700745374509e-20
3812,8.27973293555896e-15,5.006717666765086e-15
3813,2.1911782563565792e-20,1.1275070631837347e-19
3814,3.40529630908098e-13,7.39938666221142e-13
3815,1.1258117678917147e-16,7.879737703385173e-16
3816,2.1419555973879373e-17,6.445036504812098e-17
3817,1.322683253596468e-16,3.0972200693436303e-16
3818,2.3275371662063457e-13,5.396457808154842e-13
3819,1.890928997266465e-12,8.636014515671192e-13
3820,6.401419790195443e-21,1.862509697090216e-20
3821,2.782885220350118e-14,3.511708321194447e-14
3822,5.615347920478954e-14,9.717483074463961e-15
3823,3.6234561146261555e-24,1.5874383969709873e-24
3824,1.0432334940983513e-15,1.7623563497825477e-15
3825,4.729345762109249e-16,2.065758260420279e-15
3826,2.6430525484076205e-17,2.2497997422210333e-17
3827,2.693554699693842e-19,2.1258205384611382e-19
3828,1.0859218338957524e-18,2.29465123352746e-18
3829,5.249142431305485e-15,1.0657968000476901e-14
3830,3.903303711206059e-16,4.650713934818403e-16
3831,7.087796791643154e-14,4.7692138913406407e-14
3832,4.139005655169113e-14,2.854330284899573e-13
3833,3.9843091388653904e-15,3.5184611538865064e-15
3834,7.9187388594858e-22,1.9698125481210677e-21
3835,8.486168670562598e-17,1.3603829751836747e-16
3836,5.344783694398112e-15,5.377922726396658e-15
3837,5.265753545297698e-21,2.3917821292546357e-20
3838,2.3756037205582835e-18,9.501472678404841e-18
3839,1.0704636765977802e-18,2.505017467191009e-18
3840,1.380086331398621e-23,3.364281412593929e-23
3841,1.0815259489920841e-14,3.649203809901503e-14
